,meta,memento-datetime,url,data-type,status,1,2,memento-url,filename
432,"com,twitter)/an_cabraal/status/1445742958637027336/photo/1",20211103121127,https://twitter.com/an_cabraal/status/1445742958637027336/photo/1,text/html,200,O3J7Q6QD3FEIN4PWY7S7MKZQFSMKLWJ6,103166,https://web.archive.org/web/20211103121127/https://twitter.com/an_cabraal/status/1445742958637027336/photo/1,status-1445742958637027336-photo-1-20211103121127.html
433,"com,twitter)/an_cabraal/status/1446303986005331968",20211008023849,https://twitter.com/an_cabraal/status/1446303986005331968,text/html,200,THOHLI3YUQNHQNPVPQRYFNFPH7YHJO3G,2891,https://web.archive.org/web/20211008023849/https://twitter.com/an_cabraal/status/1446303986005331968,status-1446303986005331968-20211008023849.html
434,"com,twitter)/an_cabraal/status/1446303986005331968/photo/1",20211109140051,https://twitter.com/an_cabraal/status/1446303986005331968/photo/1,text/html,200,DZHLHS3LW2KPSO6XLKRQFVAGANPFTQQG,103186,https://web.archive.org/web/20211109140051/https://twitter.com/an_cabraal/status/1446303986005331968/photo/1,status-1446303986005331968-photo-1-20211109140051.html
435,"com,twitter)/an_cabraal/status/1446304072395460610",20211008023908,https://twitter.com/an_cabraal/status/1446304072395460610,text/html,200,ZJUJQNQ23CF2CQ7YKGZITGS6OIY3EQWK,3250,https://web.archive.org/web/20211008023908/https://twitter.com/an_cabraal/status/1446304072395460610,status-1446304072395460610-20211008023908.html
436,"com,twitter)/an_cabraal/status/1447766581451235330",20211012033523,https://twitter.com/an_cabraal/status/1447766581451235330,text/html,200,TVUFU4MTXG6OG3OSD4U4UW4B3QYXABZU,2915,https://web.archive.org/web/20211012033523/https://twitter.com/an_cabraal/status/1447766581451235330,status-1447766581451235330-20211012033523.html
437,"com,twitter)/an_cabraal/status/1448467289162981380",20211014015507,https://twitter.com/an_cabraal/status/1448467289162981380,text/html,200,JALYD3STBIPKXMARQAIQ6VFNZACOFS62,2423,https://web.archive.org/web/20211014015507/https://twitter.com/an_cabraal/status/1448467289162981380,status-1448467289162981380-20211014015507.html
438,"com,twitter)/an_cabraal/status/1448467571976531975",20211014015607,https://twitter.com/an_cabraal/status/1448467571976531975,text/html,200,ICBZJSP7H5DTUEKQWYB5AN2ZMJR7AY2D,2487,https://web.archive.org/web/20211014015607/https://twitter.com/an_cabraal/status/1448467571976531975,status-1448467571976531975-20211014015607.html
439,"com,twitter)/an_cabraal/status/1448467571976531975/photo/1",20211104180652,https://twitter.com/an_cabraal/status/1448467571976531975/photo/1,text/html,200,2SIDTK2D7ZIOWJV7BPXW5LRIDE6NNRVS,103340,https://web.archive.org/web/20211104180652/https://twitter.com/an_cabraal/status/1448467571976531975/photo/1,status-1448467571976531975-photo-1-20211104180652.html
440,"com,twitter)/an_cabraal/status/1448554606351601668",20211014074207,https://twitter.com/an_cabraal/status/1448554606351601668,text/html,200,WK26XI7D4JEKU34PO6A36CRIWBUNCGB6,3174,https://web.archive.org/web/20211014074207/https://twitter.com/an_cabraal/status/1448554606351601668,status-1448554606351601668-20211014074207.html
441,"com,twitter)/an_cabraal/status/1449010381741965313",20211015135644,https://twitter.com/an_cabraal/status/1449010381741965313,text/html,200,DYUZLZPLKZ3KGQTLVF47JL4R3KULT43V,2394,https://web.archive.org/web/20211015135644/https://twitter.com/an_cabraal/status/1449010381741965313,status-1449010381741965313-20211015135644.html
442,"com,twitter)/an_cabraal/status/1449010381741965313/photo/1",20211109183210,https://twitter.com/an_cabraal/status/1449010381741965313/photo/1,text/html,200,IJGCE5MJNV23PJXTPGKLY4KQSEOT4LAI,99797,https://web.archive.org/web/20211109183210/https://twitter.com/an_cabraal/status/1449010381741965313/photo/1,status-1449010381741965313-photo-1-20211109183210.html
443,"com,twitter)/an_cabraal/status/1450302133958443008",20211019032555,https://twitter.com/an_cabraal/status/1450302133958443008,text/html,200,VEUPIVEHFWJXGKK4GTIERWHVLMFG7XQ5,2801,https://web.archive.org/web/20211019032555/https://twitter.com/an_cabraal/status/1450302133958443008,status-1450302133958443008-20211019032555.html
444,"com,twitter)/an_cabraal/status/1450302133958443008/photo/1",20211110022514,https://twitter.com/an_cabraal/status/1450302133958443008/photo/1,text/html,200,L7KMC6JYM4PKXRNUN2A3XDYGV362UH3F,102748,https://web.archive.org/web/20211110022514/https://twitter.com/an_cabraal/status/1450302133958443008/photo/1,status-1450302133958443008-photo-1-20211110022514.html
445,"com,twitter)/an_cabraal/status/1450408488862060549",20211019102851,https://twitter.com/an_cabraal/status/1450408488862060549,text/html,200,F276TAQAAO667BE5SYYPHSKSEHOADNWN,4293,https://web.archive.org/web/20211019102851/https://twitter.com/an_cabraal/status/1450408488862060549,status-1450408488862060549-20211019102851.html
446,"com,twitter)/an_cabraal/status/1450408488862060549/photo/1",20211106062117,https://twitter.com/an_cabraal/status/1450408488862060549/photo/1,text/html,200,W5UN5YSQ7R22HBEVQ2P7GHGODYKMYTLV,97317,https://web.archive.org/web/20211106062117/https://twitter.com/an_cabraal/status/1450408488862060549/photo/1,status-1450408488862060549-photo-1-20211106062117.html
447,"com,twitter)/an_cabraal/status/1450422244425928709",20211019112330,https://twitter.com/an_cabraal/status/1450422244425928709,text/html,200,ACAOI2UQ4ZLL3ZIAVKFMVNI6PYGAEKSM,4348,https://web.archive.org/web/20211019112330/https://twitter.com/an_cabraal/status/1450422244425928709,status-1450422244425928709-20211019112330.html
448,"com,twitter)/an_cabraal/status/1450422244425928709/photo/1",20211110012041,https://twitter.com/an_cabraal/status/1450422244425928709/photo/1,text/html,200,DXIAVUTWCLNWUCRDL2HOMUWPD4EOJDIQ,96583,https://web.archive.org/web/20211110012041/https://twitter.com/an_cabraal/status/1450422244425928709/photo/1,status-1450422244425928709-photo-1-20211110012041.html
449,"com,twitter)/an_cabraal/status/1451052520823042049",20211021050745,https://twitter.com/an_cabraal/status/1451052520823042049,text/html,200,M3GXSJISS76GFCHPWACMNUQRJIR4QBYB,3554,https://web.archive.org/web/20211021050745/https://twitter.com/an_cabraal/status/1451052520823042049,status-1451052520823042049-20211021050745.html
450,"com,twitter)/an_cabraal/status/1451075788707487746",20211021064014,https://twitter.com/an_cabraal/status/1451075788707487746,text/html,200,J45IKVEQGXSYBUKF2CEXDKQ4IWXLJYRF,2934,https://web.archive.org/web/20211021064014/https://twitter.com/an_cabraal/status/1451075788707487746,status-1451075788707487746-20211021064014.html
451,"com,twitter)/an_cabraal/status/1451075788707487746/photo/1",20211104122145,https://twitter.com/an_cabraal/status/1451075788707487746/photo/1,text/html,200,YIF2WNYY3SYBQHXJB5K3FUC2Y7IMDIZF,100409,https://web.archive.org/web/20211104122145/https://twitter.com/an_cabraal/status/1451075788707487746/photo/1,status-1451075788707487746-photo-1-20211104122145.html
452,"com,twitter)/an_cabraal/status/1451116567345844238",20211021092215,https://twitter.com/an_cabraal/status/1451116567345844238,text/html,200,B5UQKQO3S66JP4X6O6PQS5XXBDCMW4DZ,3588,https://web.archive.org/web/20211021092215/https://twitter.com/an_cabraal/status/1451116567345844238,status-1451116567345844238-20211021092215.html
453,"com,twitter)/an_cabraal/status/1451116567345844238/photo/1",20211106073616,https://twitter.com/an_cabraal/status/1451116567345844238/photo/1,text/html,200,54P7M7KZGUNEWHFRLKUTR3JIJ57WTPS6,100905,https://web.archive.org/web/20211106073616/https://twitter.com/an_cabraal/status/1451116567345844238/photo/1,status-1451116567345844238-photo-1-20211106073616.html
454,"com,twitter)/an_cabraal/status/1451165497332883459",20211021123638,https://twitter.com/an_cabraal/status/1451165497332883459,text/html,200,HONW3NJEAFG2Q7IJQF2CDJ5JAPVYSQPK,2971,https://web.archive.org/web/20211021123638/https://twitter.com/an_cabraal/status/1451165497332883459,status-1451165497332883459-20211021123638.html
455,"com,twitter)/an_cabraal/status/1451165497332883459/photo/1",20211103121143,https://twitter.com/an_cabraal/status/1451165497332883459/photo/1,text/html,200,SHWFXIVMJT6JBOGXIQ4Q74QY2AG775EN,105380,https://web.archive.org/web/20211103121143/https://twitter.com/an_cabraal/status/1451165497332883459/photo/1,status-1451165497332883459-photo-1-20211103121143.html
456,"com,twitter)/an_cabraal/status/1451190240039751682",20211021141757,https://twitter.com/an_cabraal/status/1451190240039751682,text/html,302,BARVNBVOPPIQ7ZCQJSKVQVDBMPWXUNO6,531,https://web.archive.org/web/20211021141757/https://twitter.com/an_cabraal/status/1451190240039751682,status-1451190240039751682-20211021141757.html
457,"com,twitter)/an_cabraal/status/1451433933334327320",20211022062321,https://twitter.com/an_cabraal/status/1451433933334327320,text/html,302,3FQFTEBHRMO4E7I3FI3THF6I6DD4VIPR,493,https://web.archive.org/web/20211022062321/https://twitter.com/an_cabraal/status/1451433933334327320,status-1451433933334327320-20211022062321.html
458,"com,twitter)/an_cabraal/status/1451470312827019265",20211022084751,https://twitter.com/an_cabraal/status/1451470312827019265,text/html,200,XZXUOOQ2JGA74WDT6QVCS5PR3VF2EIHL,3463,https://web.archive.org/web/20211022084751/https://twitter.com/an_cabraal/status/1451470312827019265,status-1451470312827019265-20211022084751.html
459,"com,twitter)/an_cabraal/status/1451470312827019265/photo/1",20211109164617,https://twitter.com/an_cabraal/status/1451470312827019265/photo/1,text/html,200,ORSLTVP6YSET5MVV5U7QM2SFDOCD6IMJ,103225,https://web.archive.org/web/20211109164617/https://twitter.com/an_cabraal/status/1451470312827019265/photo/1,status-1451470312827019265-photo-1-20211109164617.html
460,"com,twitter)/an_cabraal/status/1453314526607077387",20211027105614,https://twitter.com/an_cabraal/status/1453314526607077387,text/html,200,G2H7T3KB3KAYN5P6PLMXD6E3XY6AOPIB,2580,https://web.archive.org/web/20211027105614/https://twitter.com/an_cabraal/status/1453314526607077387,status-1453314526607077387-20211027105614.html
461,"com,twitter)/an_cabraal/status/1453314526607077387",20220320223332,https://twitter.com/an_cabraal/status/1453314526607077387,text/html,200,NSOLPWU6EDWH6G7MYU4SHW7WBLSPJJDF,4421,https://web.archive.org/web/20220320223332/https://twitter.com/an_cabraal/status/1453314526607077387,status-1453314526607077387-20220320223332.html
462,"com,twitter)/an_cabraal/status/1453314526607077387/photo/1",20211103151422,https://twitter.com/an_cabraal/status/1453314526607077387/photo/1,text/html,200,WGHD4E2OYCOZK64QRHEH3MCE3YRBCUX5,97573,https://web.archive.org/web/20211103151422/https://twitter.com/an_cabraal/status/1453314526607077387/photo/1,status-1453314526607077387-photo-1-20211103151422.html
463,"com,twitter)/an_cabraal/status/1453354471233261584",20211027133501,https://twitter.com/an_cabraal/status/1453354471233261584,text/html,200,T3W4I47DOMUQR72KLPAQXL4SLVVU6MMW,2376,https://web.archive.org/web/20211027133501/https://twitter.com/an_cabraal/status/1453354471233261584,status-1453354471233261584-20211027133501.html
464,"com,twitter)/an_cabraal/status/1453354471233261584/photo/1",20211104134734,https://twitter.com/an_cabraal/status/1453354471233261584/photo/1,text/html,200,7R5GNWKMDW7FLDOP2JFNB27W345TRYNV,103313,https://web.archive.org/web/20211104134734/https://twitter.com/an_cabraal/status/1453354471233261584/photo/1,status-1453354471233261584-photo-1-20211104134734.html
465,"com,twitter)/an_cabraal/status/1453692120712187911",20211028115648,https://twitter.com/an_cabraal/status/1453692120712187911,text/html,200,JYCJI2LBKOPF32HE6LRGRQ5OOVUSI3V6,3379,https://web.archive.org/web/20211028115648/https://twitter.com/an_cabraal/status/1453692120712187911,status-1453692120712187911-20211028115648.html
466,"com,twitter)/an_cabraal/status/1453692120712187911/photo/1",20211110012052,https://twitter.com/an_cabraal/status/1453692120712187911/photo/1,text/html,200,BPJ66AGAUDHEQVWECTERAWFGCCY75KTD,102546,https://web.archive.org/web/20211110012052/https://twitter.com/an_cabraal/status/1453692120712187911/photo/1,status-1453692120712187911-photo-1-20211110012052.html
467,"com,twitter)/an_cabraal/status/1454029993407762433",20211029101908,https://twitter.com/an_cabraal/status/1454029993407762433,text/html,200,ULQCTCUHV62SYX6BUM5UQIZBCNVQVFPD,3923,https://web.archive.org/web/20211029101908/https://twitter.com/an_cabraal/status/1454029993407762433,status-1454029993407762433-20211029101908.html
468,"com,twitter)/an_cabraal/status/1454040700224348166",20211029110148,https://twitter.com/an_cabraal/status/1454040700224348166,text/html,200,D6MO4XQHWHFFPL5SADI3O62WVP4ZQSNH,3876,https://web.archive.org/web/20211029110148/https://twitter.com/an_cabraal/status/1454040700224348166,status-1454040700224348166-20211029110148.html
469,"com,twitter)/an_cabraal/status/1454041074238836742",20211029110534,https://twitter.com/an_cabraal/status/1454041074238836742,text/html,200,E7D2ISEUESCCLZIHTIHQPX2JAQAWUIJF,3873,https://web.archive.org/web/20211029110534/https://twitter.com/an_cabraal/status/1454041074238836742,status-1454041074238836742-20211029110534.html
470,"com,twitter)/an_cabraal/status/1454048776629338116",20211029113355,https://twitter.com/an_cabraal/status/1454048776629338116,text/html,200,4EI6XWGXURQT5AYDAEATG5WP6WKOOLZ2,3864,https://web.archive.org/web/20211029113355/https://twitter.com/an_cabraal/status/1454048776629338116,status-1454048776629338116-20211029113355.html
471,"com,twitter)/an_cabraal/status/1454048776629338116",20220301123812,https://twitter.com/an_cabraal/status/1454048776629338116,text/html,200,XRHVREEM6YCIZEGD4AVGA4ZXTCUCOJZX,6298,https://web.archive.org/web/20220301123812/https://twitter.com/an_cabraal/status/1454048776629338116,status-1454048776629338116-20220301123812.html
472,"com,twitter)/an_cabraal/status/1454048776629338116",20220303123819,https://twitter.com/an_cabraal/status/1454048776629338116,text/html,200,DOG3XBVZ2SUWLJU45I4CMDZEXKSVYUMJ,6819,https://web.archive.org/web/20220303123819/https://twitter.com/an_cabraal/status/1454048776629338116,status-1454048776629338116-20220303123819.html
473,"com,twitter)/an_cabraal/status/1454702787107848194",20211031065235,https://twitter.com/an_cabraal/status/1454702787107848194,text/html,200,PZMMHVPDFF7F7UDJ5ZBMYUW3CEEGDXDL,2498,https://web.archive.org/web/20211031065235/https://twitter.com/an_cabraal/status/1454702787107848194,status-1454702787107848194-20211031065235.html
474,"com,twitter)/an_cabraal/status/1455877991355936770",20211103124225,https://twitter.com/an_cabraal/status/1455877991355936770,text/html,302,EOE4XYG3PXTDIXBKD4MPFVUX6SI2QXNW,501,https://web.archive.org/web/20211103124225/https://twitter.com/an_cabraal/status/1455877991355936770,status-1455877991355936770-20211103124225.html
475,"com,twitter)/an_cabraal/status/1457703024420212743",20211108134032,https://twitter.com/an_cabraal/status/1457703024420212743,text/html,200,WA5GQDMBQPA7FS5TBB4AYOPXHAF3UGDH,3814,https://web.archive.org/web/20211108134032/https://twitter.com/an_cabraal/status/1457703024420212743,status-1457703024420212743-20211108134032.html
476,"com,twitter)/an_cabraal/status/1458000636906201093",20211109091707,https://twitter.com/an_cabraal/status/1458000636906201093,text/html,200,NLXV4LNAYZ657UJRMXOIUUGURWRAYXF3,2279,https://web.archive.org/web/20211109091707/https://twitter.com/an_cabraal/status/1458000636906201093,status-1458000636906201093-20211109091707.html
477,"com,twitter)/an_cabraal/status/1458000636906201093",20220117202835,https://twitter.com/an_cabraal/status/1458000636906201093,text/html,200,U2TYQYTU4CQMQTS577UOFK5SXBBADTHI,5454,https://web.archive.org/web/20220117202835/https://twitter.com/an_cabraal/status/1458000636906201093,status-1458000636906201093-20220117202835.html
478,"com,twitter)/an_cabraal/status/1458003431583518721",20211109092808,https://twitter.com/an_cabraal/status/1458003431583518721,text/html,200,WPY52OQ23TLF6TCIL7QZO7SHI642BDIT,2334,https://web.archive.org/web/20211109092808/https://twitter.com/an_cabraal/status/1458003431583518721,status-1458003431583518721-20211109092808.html
479,"com,twitter)/an_cabraal/status/1458003431583518721",20220410084730,https://twitter.com/an_cabraal/status/1458003431583518721,text/html,200,MXWJRYPWHWZUOPII4BS4I4UP77ETJMBU,6961,https://web.archive.org/web/20220410084730/https://twitter.com/an_cabraal/status/1458003431583518721,status-1458003431583518721-20220410084730.html
480,"com,twitter)/an_cabraal/status/1458005272912351234",20211109093532,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,M3363HSIWUCC4GJNLTOKSWH7B5B6IHKY,2363,https://web.archive.org/web/20211109093532/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20211109093532.html
481,"com,twitter)/an_cabraal/status/1458005272912351234",20220118035828,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,KR4L5NWFUCKQDDY4FH4VHNMDDI3WOIGV,6657,https://web.archive.org/web/20220118035828/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220118035828.html
482,"com,twitter)/an_cabraal/status/1458005272912351234",20220324013058,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,7JEZLOMWPDY7EXPA5UUHBYHKLWAPBMJZ,7832,https://web.archive.org/web/20220324013058/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220324013058.html
483,"com,twitter)/an_cabraal/status/1458005272912351234",20220403055740,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,RDLVLRVJGXMQVUD2KPBDNUM3VE33T46Z,70494,https://web.archive.org/web/20220403055740/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220403055740.html
484,"com,twitter)/an_cabraal/status/1458005272912351234",20220409162400,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,F5A7RDGETOSXUEQXEF2ICU734OC6HMM5,8048,https://web.archive.org/web/20220409162400/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220409162400.html
485,"com,twitter)/an_cabraal/status/1458005272912351234",20220410084731,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,HCKLNKYMKGIUO2OGIOGF3V4GMXLLUO6S,7696,https://web.archive.org/web/20220410084731/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220410084731.html
486,"com,twitter)/an_cabraal/status/1458005272912351234",20220411162313,https://twitter.com/an_cabraal/status/1458005272912351234,text/html,200,AO4RI7GWXPYSHU5SY4XYKGZ5O3TMKHGA,7304,https://web.archive.org/web/20220411162313/https://twitter.com/an_cabraal/status/1458005272912351234,status-1458005272912351234-20220411162313.html
487,"com,twitter)/an_cabraal/status/1458775914825719814",20211111123743,https://twitter.com/an_cabraal/status/1458775914825719814,text/html,200,U5MHLHA6YCY4Y47U6K47FLOO63B57DLR,2940,https://web.archive.org/web/20211111123743/https://twitter.com/an_cabraal/status/1458775914825719814,status-1458775914825719814-20211111123743.html
488,"com,twitter)/an_cabraal/status/1458775969703940099",20211111123804,https://twitter.com/an_cabraal/status/1458775969703940099,text/html,200,FVNKUKSK75LGGT7SFUOPBPUBJ6F2PVTC,3313,https://web.archive.org/web/20211111123804/https://twitter.com/an_cabraal/status/1458775969703940099,status-1458775969703940099-20211111123804.html
489,"com,twitter)/an_cabraal/status/1458785243742175232",20211111131513,https://twitter.com/an_cabraal/status/1458785243742175232,text/html,200,EIITUITNGSSUAXKX6XRB6JS62TRUE3AN,3674,https://web.archive.org/web/20211111131513/https://twitter.com/an_cabraal/status/1458785243742175232,status-1458785243742175232-20211111131513.html
490,"com,twitter)/an_cabraal/status/1458785282141028354",20211111131516,https://twitter.com/an_cabraal/status/1458785282141028354,text/html,200,5BYPMZPEG7PFCCY4OH3J2OULE6TYBZDH,3403,https://web.archive.org/web/20211111131516/https://twitter.com/an_cabraal/status/1458785282141028354,status-1458785282141028354-20211111131516.html
491,"com,twitter)/an_cabraal/status/1459510457555992584",20211113132333,https://twitter.com/an_cabraal/status/1459510457555992584,text/html,200,LMQOCV2XTOCOOR4Y6YKEBAE4MYFUHNHY,3266,https://web.archive.org/web/20211113132333/https://twitter.com/an_cabraal/status/1459510457555992584,status-1459510457555992584-20211113132333.html
492,"com,twitter)/an_cabraal/status/1459519644591702021",20211113135727,https://twitter.com/an_cabraal/status/1459519644591702021,text/html,200,Q7XNVA7IMSBBWAO5NZQEDR3CYPC7QQEN,3051,https://web.archive.org/web/20211113135727/https://twitter.com/an_cabraal/status/1459519644591702021,status-1459519644591702021-20211113135727.html
493,"com,twitter)/an_cabraal/status/1459744164208275456",20211114044509,https://twitter.com/an_cabraal/status/1459744164208275456,text/html,200,3BIVJMECYJAMCATQNGVU5F7RYIL5N5SP,2550,https://web.archive.org/web/20211114044509/https://twitter.com/an_cabraal/status/1459744164208275456,status-1459744164208275456-20211114044509.html
494,"com,twitter)/an_cabraal/status/1459791876400234499",20211114075444,https://twitter.com/an_cabraal/status/1459791876400234499,text/html,200,YRTZPH34DNYM5YLIBZ7EBORLZJ2EWUM6,2603,https://web.archive.org/web/20211114075444/https://twitter.com/an_cabraal/status/1459791876400234499,status-1459791876400234499-20211114075444.html
495,"com,twitter)/an_cabraal/status/1459799878343692294",20211114082636,https://twitter.com/an_cabraal/status/1459799878343692294,text/html,200,3X7FZGQZS22TYQGU6KHHBZUNSEC4TVF2,2453,https://web.archive.org/web/20211114082636/https://twitter.com/an_cabraal/status/1459799878343692294,status-1459799878343692294-20211114082636.html
496,"com,twitter)/an_cabraal/status/1459912482487635971",20211114161002,https://twitter.com/an_cabraal/status/1459912482487635971,text/html,200,M6FRKJBVZVYKKNVZPIGQ53NFLS6JETXQ,3993,https://web.archive.org/web/20211114161002/https://twitter.com/an_cabraal/status/1459912482487635971,status-1459912482487635971-20211114161002.html
497,"com,twitter)/an_cabraal/status/1460601500741226499",20211116133222,https://twitter.com/an_cabraal/status/1460601500741226499,text/html,200,5ZH34B5GBBRVLMEXCSTJQTOY2G24ENZU,2872,https://web.archive.org/web/20211116133222/https://twitter.com/an_cabraal/status/1460601500741226499,status-1460601500741226499-20211116133222.html
498,"com,twitter)/an_cabraal/status/1461182778712621058",20211118040148,https://twitter.com/an_cabraal/status/1461182778712621058,text/html,200,G4GVBOVI2ZQE47O4ZTWPINGFZWS5XVUP,2469,https://web.archive.org/web/20211118040148/https://twitter.com/an_cabraal/status/1461182778712621058,status-1461182778712621058-20211118040148.html
499,"com,twitter)/an_cabraal/status/1461597436258914306",20211119072940,https://twitter.com/an_cabraal/status/1461597436258914306,text/html,200,TPYFPPXO4XCBIINYTGN62COHMGS3PCI2,2927,https://web.archive.org/web/20211119072940/https://twitter.com/an_cabraal/status/1461597436258914306,status-1461597436258914306-20211119072940.html
500,"com,twitter)/an_cabraal/status/1461986200026185729",20211120091423,https://twitter.com/an_cabraal/status/1461986200026185729,text/html,200,VXF6HSNTO32ZHJAFFRGQHVFNJYIAUNXJ,2901,https://web.archive.org/web/20211120091423/https://twitter.com/an_cabraal/status/1461986200026185729,status-1461986200026185729-20211120091423.html
501,"com,twitter)/an_cabraal/status/1461994258282414084",20211120094616,https://twitter.com/an_cabraal/status/1461994258282414084,text/html,200,TLIOUUTQWO7DTE4CNAOXGL6CLX7BDMJL,2972,https://web.archive.org/web/20211120094616/https://twitter.com/an_cabraal/status/1461994258282414084,status-1461994258282414084-20211120094616.html
502,"com,twitter)/an_cabraal/status/1462030257490305032",20211120121218,https://twitter.com/an_cabraal/status/1462030257490305032,text/html,200,SPS73SD57MEUEQIL7J327F5LFI2SY3XB,3061,https://web.archive.org/web/20211120121218/https://twitter.com/an_cabraal/status/1462030257490305032,status-1462030257490305032-20211120121218.html
503,"com,twitter)/an_cabraal/status/1462037333532839936",20211120123726,https://twitter.com/an_cabraal/status/1462037333532839936,text/html,200,YSTM4PIZQAXZZKM34SR3VB2C6HO4PT2U,3177,https://web.archive.org/web/20211120123726/https://twitter.com/an_cabraal/status/1462037333532839936,status-1462037333532839936-20211120123726.html
504,"com,twitter)/an_cabraal/status/1462045330476728323",20211120130915,https://twitter.com/an_cabraal/status/1462045330476728323,text/html,200,5AC7RFV4X7ZFRJMXBJ3IVCSOMO7YUPSI,3016,https://web.archive.org/web/20211120130915/https://twitter.com/an_cabraal/status/1462045330476728323,status-1462045330476728323-20211120130915.html
505,"com,twitter)/an_cabraal/status/1462062532558921729",20211120141737,https://twitter.com/an_cabraal/status/1462062532558921729,text/html,200,FJWOJQ3FYZJNKXW566Y6HIN26AI6R6D5,3039,https://web.archive.org/web/20211120141737/https://twitter.com/an_cabraal/status/1462062532558921729,status-1462062532558921729-20211120141737.html
506,"com,twitter)/an_cabraal/status/1462078896065507336",20211120152658,https://twitter.com/an_cabraal/status/1462078896065507336,text/html,200,IR3PBTTQXLNDQ2P6NDM3LQ6NXPVOYRQC,2662,https://web.archive.org/web/20211120152658/https://twitter.com/an_cabraal/status/1462078896065507336,status-1462078896065507336-20211120152658.html
507,"com,twitter)/an_cabraal/status/1462380053501673475",20211121111922,https://twitter.com/an_cabraal/status/1462380053501673475,text/html,200,OZ73WPEPIFC7RET7SAZA3F6OIPLSNK74,3070,https://web.archive.org/web/20211121111922/https://twitter.com/an_cabraal/status/1462380053501673475,status-1462380053501673475-20211121111922.html
508,"com,twitter)/an_cabraal/status/1462380622689619970",20211121112138,https://twitter.com/an_cabraal/status/1462380622689619970,text/html,200,XNMK5OQLKGADMJIF4NPVOJWQUYWU5YIY,3589,https://web.archive.org/web/20211121112138/https://twitter.com/an_cabraal/status/1462380622689619970,status-1462380622689619970-20211121112138.html
509,"com,twitter)/an_cabraal/status/1462995923479371780",20211123112410,https://twitter.com/an_cabraal/status/1462995923479371780,text/html,200,LY2UJLIQGCG64BM66VMDDF36DWPZJYAN,4475,https://web.archive.org/web/20211123112410/https://twitter.com/an_cabraal/status/1462995923479371780,status-1462995923479371780-20211123112410.html
510,"com,twitter)/an_cabraal/status/1462995923479371780",20220126071002,https://twitter.com/an_cabraal/status/1462995923479371780,text/html,200,AUZAL5IK36CUCZZEUESJIJ3QFGTSKGBV,5594,https://web.archive.org/web/20220126071002/https://twitter.com/an_cabraal/status/1462995923479371780,status-1462995923479371780-20220126071002.html
511,"com,twitter)/an_cabraal/status/1462996271816347649",20211123112549,https://twitter.com/an_cabraal/status/1462996271816347649,text/html,200,Q2M52OGYVIHPINIYOCS2AVQVRUDG2A43,3829,https://web.archive.org/web/20211123112549/https://twitter.com/an_cabraal/status/1462996271816347649,status-1462996271816347649-20211123112549.html
512,"com,twitter)/an_cabraal/status/1462996271816347649",20220126070751,https://twitter.com/an_cabraal/status/1462996271816347649,text/html,200,HR6BO4UPXGTKI3B34BOIBZOKAI6XDHBG,4476,https://web.archive.org/web/20220126070751/https://twitter.com/an_cabraal/status/1462996271816347649,status-1462996271816347649-20220126070751.html
513,"com,twitter)/an_cabraal/status/1463347487880540160",20211124150817,https://twitter.com/an_cabraal/status/1463347487880540160,text/html,200,TFP4UEOCPNECMR52M3H4AHZ3SBSGJEOG,5028,https://web.archive.org/web/20211124150817/https://twitter.com/an_cabraal/status/1463347487880540160,status-1463347487880540160-20211124150817.html
514,"com,twitter)/an_cabraal/status/1463347487880540160",20220404061458,https://twitter.com/an_cabraal/status/1463347487880540160,text/html,200,6ARAQ73G3CUOXFJBDYEZPS6ROWVGFMZA,69213,https://web.archive.org/web/20220404061458/https://twitter.com/an_cabraal/status/1463347487880540160,status-1463347487880540160-20220404061458.html
515,"com,twitter)/an_cabraal/status/1463347487880540160",20220407212403,https://twitter.com/an_cabraal/status/1463347487880540160,text/html,200,3VEFJEGKUFONGYWX3RLVZWN7MLNAF2CM,8422,https://web.archive.org/web/20220407212403/https://twitter.com/an_cabraal/status/1463347487880540160,status-1463347487880540160-20220407212403.html
516,"com,twitter)/an_cabraal/status/1463867787835699201",20211126073018,https://twitter.com/an_cabraal/status/1463867787835699201,text/html,200,ZLAE4MQJYAHQT3GO3PBAJAMQ75XLLGUZ,4386,https://web.archive.org/web/20211126073018/https://twitter.com/an_cabraal/status/1463867787835699201,status-1463867787835699201-20211126073018.html
